"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "Python", "Python", "15000-25000", "本科", "深圳", "3-5年", "职位描述计算机相关专业本科及以上学历，2年以上开发工作经验；熟悉Unix/Linux操作系统；熟悉Unix/Linux操作系统下的C/C++/Python开发；熟悉TCP/IP网络编程，MySQL数据库开发等内容； 熟悉Web前端开发技术，HTML5/CSS3/JavaScript等；具备良好的分析解决问题能力，有良好的团队合作能力，善于沟通，热爱开发事业；有大型网管系统或者互联网运营平台开发和架构经验者优先。", "腾讯科技(深圳)有限公司", "2000人以上", "上市公司", "移动互联网 ,游戏", "4.2"
"拉勾", "Python", "Python高级工程师", "10000-15000", "本科", "深圳", "1-3年", "职位描述岗位职责：1. 负责运营管理后台，统计平台设计、开发。2. 负责互联网数据抓取爬虫、清洗工具设计、开发。3.负责推荐系统的设计、开发。岗位要求：1.熟悉python语言服务端开发，一年以上开发经验。2.熟悉django/tornado等python框架，有大并发项目经验优先。3.熟悉memcache/redis/mongo等缓存技术。4.熟悉mysql数据库开发与优化。5.有良好的编程理念和项目架构设计。6.良好的自我驱动与学习能力。加分项：1. 熟悉爬虫、搜索引擎技术。2. 有中文处理相关技术开发经验。3. 有推荐算法，机器学习相关应用、开发经验。", "深圳市葡萄信息技术有限公司", "50-150人", "成长型(B轮)", "移动互联网", "4.1"
"拉勾", "Python", "Python实习生", "2000-3000", "本科", "广州", "应届毕业生", "职位描述Python开发工程师【岗位职责】1.网站功能模块的开发和维护； 2. 为产品线提供数据可视化?案； 3. 参与内部管理平台的开发；【任职要求】1. 17年应届生，计算机相关专业；2、有意向学习python开发技术；3、具有良好的学习能力以及理解、分析和解决问题的能力，乐于分享，具有团队协作精神。", "贵州格安科技有限公司广州分公司", "50-150人", "成长型(A轮)", "数据服务", "4.1"
"拉勾", "Python", "Python开发", "20000-35000", "本科", "北京", "3-5年", "职位描述岗位职责：-负责BI系统的后台接口的开发和维护-负责金融系统的功能开发和维护岗位要求：-计算机或相关专业本科及以上学历-精通主流语言的至少一门 C/C++/Java/Python/PHP/Go/Scala 等-熟练掌握基础数据结构和算法-有优秀的逻辑分析能力，能够对业务逻辑进行合理的抽象和拆分-强悍的系统设计&编码能力，追求优雅的设计和优秀的代码质量，快速行动-具备良好的服务意识、责任心、较强的学习能力、优秀的团队沟通与协 作能力-热爱技术，对挑战性问题充满激情", "车好多旧机动车经纪(北京)有限公司", "2000人以上", "成长型(A轮)", "O2O", "4.1"
"拉勾", "Python", "Python游戏服务端开发工程师", "13000-17000", "大专", "北京", "1-3年", "职位描述岗位职责：1.负责手机游戏服务端架构设计、通讯协议设计、功能模块的实现、测试、部署和维护；2.负责性能、网络和数据等方面的优化；3.技术难点攻坚，保证服务端的稳定性、可扩展性、安全性和效率；4.相关的工具开发，相关的文档书写。岗位需求：1. 2年以上端游、页游或手游服务端开发经验；2.熟悉python语言、相关库和Linux环境；3.有较强的架构能力，具有服务器性能及代码性能优化能力，具备高并发流量下的请求处理经验；4.热爱游戏开发，高度的工作责任心，踏实勤奋、善于沟通、乐于分享，有很好的团队合作精神。", "北京明创天成科技有限公司", "15-50人", "初创型(未融资)", "游戏", "4.0"
"拉勾", "Python", "Python", "10000-15000", "本科", "北京", "1-3年", "职位描述岗位职责：1、根据产品需求和系统规划，完成需求分析和开发文档的撰写；2、负责金融行业大数据产品的服务器端功能开发；3、负责网络爬虫系统设计和开发；岗位要求：1、计算机或相关专业毕业，具备良好的沟通能力；2、精通Python语言及第三方库，熟悉Linux系统，2年以上实际项目代码编写经验；3、熟悉mysql，有nosql数据库经验的优先；4、熟悉Python科学计算类工具库者优先，如NumPy、Pandas等；5、熟悉爬虫系统开发者优先;（如果你是技术达人，学历也不是问题哦）", "北京览云精微科技有限公司", "少于15人", "成长型(A轮)", "游戏,数据服务", "4.4"
"拉勾", "Python", "Python工程师", "10000-20000", "本科", "北京", "1-3年", "职位描述职能：   优集品移动API 、网站 & 内部管理系统的开发工作。要求：熟练掌握Python，并有基于 tornado 或 django 框架的开发经验；熟练使用 MYSQL，对 Redis、Mongo、Hadoop 等开源工具有了解；掌握基本算法与数据结构知识；拥有良好的代码习惯，结构清晰，命名规范，逻辑性强；抗压能力强，沟通能力强，热爱团队协作。", "北京优集品网络科技有限公司", "150-500人", "成熟型(C轮)", "电子商务", "4.5"
"拉勾", "Python", "python web开发工程师", "10000-20000", "本科", "北京", "3-5年", "职位描述岗位职责：1. 负责公司核心WEB系统开发技能要求：计算机或相关专业，本科以上学历精通Python，Javascript，熟悉至少一种web框架与JS前端框架，django、jquery优先熟悉MySQL，熟悉mongodb、redis等主流NoSQL熟悉Linux系统，熟悉Nginx、gunicorn等至少一种web服务器部署良好的编码习惯，有强烈的责任心及良好的团队合作精神 6. 至少1年以上web相关开发经验", "高升控股股份有限公司", "150-500人", "上市公司", "企业服务,数据服务", "4.5"
"拉勾", "Python", "Python", "15000-30000", "本科", "北京", "1-3年", "职位描述【工作职责】：1.大数据部门后端研发工作2.技术调研、大数据量存储、性能优化等技术开发工作【职位要求】：1.丰富的API设计经验2.三年以上Python语言为主的大中型软件开发经验3.优秀的数据库设计和优化能力，至少精通一种数据库应用，精通Mysql数据库应用者优先4.丰富的Web应用系统设计经验，有Linux系统管理经验者优先5.扎实的计算机基础，较强的软件架构或算法理解能力6.学习能力强，拥有优秀的逻辑思维能力7.有较好的沟通交流能力，能够迅速融入团队8.有良好的时间和流程意识9.对大数据，数据分析技术感兴趣10.熟悉flask,tornado等加分", "北京闪银奇异科技有限公司", "150-500人", "成长型(B轮)", "移动互联网,金融", "3.8"
"拉勾", "Python", "python运维开发工程师", "10000-20000", "本科", "北京", "3-5年", "职位描述任职要求：1、负责业务系统的部署；2、负责业务系统环境优化；3、熟悉业务系统内部和之间的调用关系；4、负责应用故障解决和分析；5、负责应用安全，数据的日常备份和应急恢复；6、负责应用运维文档和应急文档编写；7、参与应用监控和自动化部署实施和开发。任职要求：1、计算机相关专业本科及以上学历，至少1年应用运维工作经验；2、熟悉linux系统和2012操作系统；3、掌握shell，python、php中的一种语言；4、熟悉SVN、GIT等代码版本管理系统；5、熟悉nginx，tomcat，php-fpm等服务器配置和优化；6、熟悉Ansible，jenkins等自动化部署工具者优先考虑；7、熟悉zabbix/nagios/cacti监控管理工具,有开发经验优先考虑；8、工作认真，有高度的责任心、较强的沟通能力和良好的团队合作精神；9、主动性强，善于主动思考问题，并提出自己的解决思路。", "北京微影时代科技有限公司", "500-2000人", "成熟型(C轮)", "移动互联网,广告营销", "3.9"
"拉勾", "Python", "Python工程师", "15000-30000", "本科", "北京", "1-3年", "职位描述任职要求：-计算机及计算机相关专业本科或本科以上学历-一年以上互联网行业经验-两年以上Python相关开发工作经验,或者愿意转python也可以-熟悉MySQL、MongoDB-熟悉Flask/Django框架等优先-了解Memcached、Redis等内存数据库优先-熟练使用linux-具有良好的编码风格与编程习惯，有良好的技术文档读写能力和沟通能力，良好的团队合作精神-拥有自我驱动的学习和工作习惯，对未知技术和领域能快速掌握并实践-有开源项目者加分-极强的编码能力工作职责：-服务端接口及后端开发；-内部平台后端开发；-配合策略端开发人员对海量数据进行挖掘，统计和分析。", "卓尔", "2000人以上", "上市公司", "电子商务,移动互联网", "3.8"
"拉勾", "Python", "研发工程师（Python）", "8000-10000", "本科", "西安", "3-5年", "职位描述岗位职责：1、参与产品需求讨论，参与系统设计；2、参与系统开发与维护；3、参与系统测试（主要是性能与压力方面）。任职要求：1、三年以上的Python实际开发经验，理解Python哲学，有良好的编程习惯；2、熟悉至少1个Python框架，例如Flask/Django/Pyramid等；3、参与过Web项目的设计、开发、测试，了解软件工程过程；4、熟练使用MySQL和SQLite，掌握常用的SQL优化技能。", "西安睿云网络技术有限公司", "50-150人", "成长型(不需要融资)", "教育", "-"
"拉勾", "Python", "Python", "15000-25000", "本科", "北京", "3-5年", "职位描述工作职责：负责云文档相关产品服务端开发工作。岗位要求：1.2年以上服务端开发相关经验；2.良好的沟通能力，理解需求，归纳功能用例，并能给出合理的技术解决方案；3.具备Linux/Unix平台下的编程和操作经验，熟悉一种或者多种脚本语言(Python,Perl或者Shell）等；4.具备数据库（特别是关系型数据库MySQL等）及相关知识的实际应用和优化经验；5.熟悉Golang语言开发经验优先；6.有云盘服务开发经验者优先。", "北京金山软件有限公司", "2000人以上", "上市公司", "移动互联网", "4.0"
"拉勾", "Python", "Python 软件工程师", "10000-20000", "大专", "上海", "3-5年", "职位描述工作内容：1、参与产品服务器端设计和代码实现任职要求：1、本科以上学历，计算机专业背景2、2年以上Web服务器端开发经验，熟悉Python开发，有Tornado、Django等开发框架使用经验者优先3、熟悉Andriod/iOS的移动端开发流程4、熟悉SQL 、MongoDB、Redis等数据库系统", "上海海得控制系统股份有限公司", "500-2000人", "上市公司", "硬件", "4.8"
"拉勾", "Python", "Python高级开发工程师", "15000-30000", "本科", "上海", "3-5年", "职位描述【岗位职责】1、后台服务功能模块的设计与开发；2、配合团队其他成员进行模块开发及整合；3、维护所负责的服务模块，并不断持续优化功能系统；4、确保所负责的服务模块能够达到产品要求的质量标准（响应、错误率、不间断服务指标）。【岗位要求】1、本科及以上学历，3年以上python工作经验；2、精通python和django框架、linux系统；3、有良好的代码编写习惯，熟悉使用git等代码管理工具、熟悉数据库；4、独立解决问题的能力，有良好的团队工作意识，能够承担压力。", "上海爱福窝云技术有限公司", "150-500人", "成长型(A轮)", "电子商务", "3.9"
"拉勾", "Python", "Python研发工程师", "8000-15000", "大专", "广州", "不限", "职位描述【岗位职责】1.团队协作下，高质量地完成业务模块的开发；2.为模块编写单元测试；3.协助定位并修复线上问题。【任职要求】1.至少一年python服务端开发经验；2.掌握操作系统、计算机网络的基本原理，熟悉Linux底层原理以及实现⽅式;3.熟悉分布式存储知识，熟悉至少一种数据库编程；4.了解Git等代码管理工具；5.参与过开源项目的优先；6.具有良好的学习能力以及理解、分析和解决问题的能力，乐于分享，具有团队协作精神。", "贵州格安科技有限公司广州分公司", "50-150人", "成长型(A轮)", "数据服务", "4.1"
