"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "iOS", "iOS开发工程师（中高级）", "15000-30000", "本科", "北京", "1-3年", "职位描述岗位职责1、负责IOS客户端的相关功能开发及维护；2、参与产品设计及技术方案的设计和实现3、对客户端性能进行持续的优化4、参与与其他团队的沟通协调 任职资格：1、2年及2年以上IOS客户端开发经验；2、熟悉object-c语言，熟练掌握并应用面向对象的编程思想；3、熟悉移动网络通信机制，对Socket通信、TCPIP和HTTP有较深刻；4、有完整的中大型项目经验者优先；5、对产品有较强的敏感度，有较强的沟通能力；内部全新机遇，待遇从优", "新浪微博", "2000人以上", "上市公司", "移动互联网,社交网络", "4.3"
"拉勾", "iOS", "iOS开发工程师", "10000-15000", "本科", "深圳", "不限", "职位描述岗位职责：1、ios系统app的开发与维护（门户、社区类app）；2、根据需要协助测试人员完成测试环境的搭建，参与测试方案的制定以及测试用例的评审。任职资格：1、熟练使用objective-c，具有良好的c/c 语言基础，掌握iphone sdk相关技术开发及应用；2、熟悉ios下的多线程开发、网络通信、内存管理、gui开发，熟悉产品发布流程；3、熟悉http协议，熟悉socket通信；4、对ios内存管理模型有清晰的认识，了解mrc和arc，以及block环境下的内存管理规。", "深圳投之家金融信息服务有限公司", "50-150人", "成长型(A轮)", "金融", "3.8"
"拉勾", "iOS", "资深IOS/Android开发工程师", "10000-20000", "本科", "北京", "3-5年", "职位描述岗位职责：1.项目负责人，带领团队完成软件项目设计、开发和部署，管理项目相关的具体工作安排；2.依据公司项目开发流程带领团队完成相关产品和项目的架构设计、数据库设计、详细设计、系统开发、实施部署、文档编写、分解模块并分派完成程序设计等工作;3.与研发团队共同研讨沟通项目中难点技术和业务的问题，做好团队的技术指导与核心代码编写；4.根据项目情况制定项目总体计划和各项实施计划；对项目全过程进行控制，确保按计划完成项目目标；5.向管理层汇报项目方案或进度，持续改进项目流程，提升项目效率并优化。岗位要求：1.统招本科及以上学历，计算机及相关专业毕业；2.2年以上软件项目管理经验，3年以上软件开发经验，有较强系统分析能力和组织协调能力。3.熟悉项目管理的流程和方法，有极强的沟通协调能力以及对项目进程和质量的把控力；4.有较强的书面表达能力和口头沟通能力，以及方案设计表达能力；5.具备较强手机网络客户端开发经验；至少有两款以上独立开发或以主程身份参与开发的APP；6.精通Android或IOS开发平台及框架，2年及以上手机平台开发和项目管理经验，具有良好的多线程、Socket通信编程经验；精通Objective-C/Java编程及面向对象设计、JAVA语言，SQLServer、JQuery、html等开发技术。7.具备丰富的系统分析及软件设计经验8.具有良好的合作意识和责任心，有较强的沟通能力和学习能力，较强的项目驱动力以及口头表达能力，可以承受一定工作压力9.有视频、语音类软件开发及管理经验者优先。", "北京信通网赢科技发展有限公司", "150-500人", "成熟型(C轮)", "移动互联网,电子商务", "3.0"
"拉勾", "iOS", "iOS", "15000-30000", "本科", "北京", "3-5年", "职位描述岗位职责：1.根据产品需求进行分析和设计；2.学习和研究新技术以满足产品的需求；3.完成iOS软件开发、验证和修正测试中发现的问题；任职要求：1.全日制本科学历，3年以上iOS平台开发经验，计算机相关专业毕业优先；2.精通OC，了解swift，熟练掌握Xcode等相关开发工具，熟悉iOS SDK；3.熟悉iPhone开发平台的框架原理，熟悉设计模式、数据结构、xml相关技术，熟练掌握iOS UI控件、后台运行、数据存储、网络通信等原理，对内存机制有一定的了解；4.熟悉多线程、tcp/ip、socket、http等相关编程技术，熟悉SQL等数据库；5.负责移动平台iPhone的应用开发、负责iPhone平台应用软件的编码和测试；有强烈的进取心，对工作充满激情，具备良好的沟通和团队协作能力，学习能力强，有责任感和抗压能力；", "北京盈泰财富云电子商务有限公司", "50-150人", "成长型(A轮)", "移动互联网,金融", "5.0"
"拉勾", "iOS", "IOS开发程序员", "10000-15000", "大专", "广州", "3-5年", "职位描述[关于我们]我们在做一款叫做健康猫的产品，已有清晰的产品定位与功能设计，现希望将重心转移到移动端，开发并长期维护、改进移动端产品。公司发展前景巨大，机遇良好，为每位技术牛人提供施展才华广阔的舞台！“健康猫”APP是广州大象健康科技有限公司开发的、目前市场上唯一一款真正形成全方案预防人体健康的软件。健康猫根据每个人不同的个体情况，在线给出个性化的健康处方，包括运动、理疗、食疗、情志等。同时提供线上约教练、线上约喜欢运动的朋友、线上视频学习、线下授课、线下基于地理位置的理疗店服务等全方案解决手段。该平台目前拥有数万名教练，全部来自全国各项目退役运动员以及奥运冠军、世界冠军运动员、全国各大体育高校、普通高校体育专业的专家以及毕业生。[关于我们]我们在做一款叫做健康猫的产品，已有清晰的产品定位与功能设计，现希望将重心转移到移动端，开发并长期维护、改进移动端产品。公司发展前景巨大，机遇良好，为每位技术牛人提供施展才华广阔的舞台！“健康猫”APP是广州大象健康科技有限公司开发的、目前市场上唯一一款真正形成全方案预防人体健康的软件。健康猫根据每个人不同的个体情况，在线给出个性化的健康处方，包括运动、理疗、食疗、情志等。同时提供线上约教练、线上约喜欢运动的朋友、线上视频学习、线下授课、线下基于地理位置的理疗店服务等全方案解决手段。该平台目前拥有数万名教练，全部来自全国各项目退役运动员以及奥运冠军、世界冠军运动员、全国各大体育高校、普通高校体育专业的专家以及毕业生。[岗位要求]iOS高级开发工程师（Apple Watch方向为主）1、基本要求（高手自行忽略）：日常开发基本流程，包括不限于：基本工具的使用CocoaPods，Instruments，UI编写日常，Core Animation，常用库如SQLite，AFNetworking，推送机制，通过StackOverflow问题解决，爱上Github，提交app store的注意事项。如果你这些都了解，你应该也是一个喜爱iOS开发的工程师。2、不要求计算机相关专业，但需要有丰富的实践经验或很强的学习能力，如果有作品链接请随简历提供。3、熟练掌握C/C++、Objective-C、Swift语言之一 ，熟练使用XCode IDE及相关调试工具，性能优化，bug调试技巧。4、熟悉和了解Apple Watch应用开发经验者优先。5、具备移动社交应用的完整框架设计和即时通信IM开发经验者优先; 6、熟悉HealthKit的健康应用开发经验优先，有可穿戴设备接入开发优先。7、面试会涉及你的过往作品与经历，会有现场写代码环节。[岗位要求]iOS高级开发工程师（Apple Watch方向为主）1、基本要求（高手自行忽略）：日常开发基本流程，包括不限于：基本工具的使用CocoaPods，Instruments，UI编写日常，Core Animation，常用库如SQLite，AFNetworking，推送机制，通过StackOverflow问题解决，爱上Github，提交app store的注意事项。如果你这些都了解，你应该也是一个喜爱iOS开发的工程师。2、不要求计算机相关专业，但需要有丰富的实践经验或很强的学习能力，如果有作品链接请随简历提供。3、熟练掌握C/C++、Objective-C、Swift语言之一 ，熟练使用XCode IDE及相关调试工具，性能优化，bug调试技巧。4、熟悉和了解Apple Watch应用开发经验者优先。5、具备移动社交应用的完整框架设计和即时通信IM开发经验者优先; 6、熟悉HealthKit的健康应用开发经验优先，有可穿戴设备接入开发优先。7、面试会涉及你的过往作品与经历，会有现场写代码环节。[我们为新成员提供]1、10k-15k+薪资、高大上的住宿环境、具体面议。2、提供定期聚餐KTV、员工活动、员工生日会、节日礼金、红包福利等3、ABC+轮阶段有清晰的技术职位晋升路径。4、细心打造一款优秀产品的机会，健康猫会是你未来的人生最重要的一笔。5、技术上自由、开放的环境，有尝试自己想法的机会。Swift、Apple Watch当然不在话下。6、见证自己的产品改变大健康行业、体育运动界行业！[我们为新成员提供]1、10k-15k+薪资、高大上的住宿环境、具体面议。2、提供定期聚餐KTV、员工活动、员工生日会、节日礼金、红包福利等3、ABC+轮阶段有清晰的技术职位晋升路径。4、细心打造一款优秀产品的机会，健康猫会是你未来的人生最重要的一笔。5、技术上自由、开放的环境，有尝试自己想法的机会。Swift、Apple Watch当然不在话下。6、见证自己的产品改变大健康行业、体育运动界行业！", "广州大象健康科技有限公司", "150-500人", "成长型(A轮)", "移动互联网", "4.0"
"拉勾", "iOS", "FSG质量部_客户端（Android/iOS）测试开发工程师", "18000-30000", "本科", "北京", "3-5年", "职位描述   岗位职责   -负责百度钱包APP\\SDK Android/IOS客户端产品质量保证，制定测试计划、测试方案，编写测试用例    -根据产品需求测试Android/IOS客户端，协助开发定位问题    -根据项目测试需要，开发测试工具和自动测试框架、自动测试脚本、测试平台，进行自动测试    -根据项目过程中的体验对产品提出改进建议以建立极致的用户感受，对项目过程提出改进建议以提高项目整体效率    -学习和研究新技术以提高自动测试的效率和质量，满足质量保证的需求    任职资格   -大学本科（含）以上，计算机相关专业    -1年以上开发或测试相关工作经验，1年以上移动APP测试经验    -熟悉 Android/IOS产品研发和测试项目流程     -熟悉Android/IOS自动化测试工具的使用和编写，如junit、instrumentation、robotium、monkey、monkeyrunner等   -熟悉java、object-C相关经验者优先    -有Android/IOS开发经验优先    -有金融、支付相关经验者优先    -学习能力强，有较强分析和解决问题的能力，具有较强逻辑思维能力和表达能力  ", "百度在线网络技术（北京）有限公司", "2000人以上", "上市公司", "移动互联网,数据服务", "3.9"
"拉勾", "iOS", "iOS", "15000-30000", "本科", "北京", "5-10年", "职位描述岗位职责：1.根据产品需求进行分析和设计；2.学习和研究新技术以满足产品的需求；3.完成iOS软件开发、验证和修正测试中发现的问题；任职要求：1.全日制本科学历，3年以上iOS平台开发经验，计算机相关专业毕业优先；2.精通OC，了解swift，熟练掌握Xcode等相关开发工具，熟悉iOS SDK；3.熟悉iPhone开发平台的框架原理，熟悉设计模式、数据结构、xml相关技术，熟练掌握iOS UI控件、后台运行、数据存储、网络通信等原理，对内存机制有一定的了解；4.熟悉多线程、tcp/ip、socket、http等相关编程技术，熟悉SQL等数据库；5.负责移动平台iPhone的应用开发、负责iPhone平台应用软件的编码和测试；有强烈的进取心，对工作充满激情，具备良好的沟通和团队协作能力，学习能力强，有责任感和抗压能力；", "北京盈泰财富云电子商务有限公司", "50-150人", "成长型(A轮)", "移动互联网,金融", "5.0"
"拉勾", "iOS", "iOS高级开发工程师", "8000-16000", "大专", "东莞", "3-5年", "职位描述岗位职责：1、参与整个开发团队的所有开发阶段,包括需求确认,详细设计和实现；2、根据产品需求完成架构和模块设计、编码、测试、Bug修复等工作；3、带领团队进行技术攻关，解决产品在测试、生产和应用过程中的关键问题和技术难题。任职要求：1、大专以上学历，三年以上iOS应用开发经验，有商城类作品开发经验者优先；2、技术全面，精通Android开发平台及框架原理，有成熟上线项目；3、具有良好的编程习惯、沟通能力强、工作认真负责、吃苦耐劳；4、具有团队合作精神，有相关管理经验。待遇：1、工作时间：朝九晚六，双休，享受国家法定假期，年假。2、薪资：税前月薪8k-16k。工作地址：东莞松山湖礼宾路4号松科苑16号楼", "东莞市芝麻地网络科技有限公司", "15-50人", "初创型(未融资)", "移动互联网", "5.0"
"拉勾", "iOS", "iOS", "6000-12000", "本科", "深圳", "3-5年", "职位描述岗位职责：1、基于iphone、ipad等客户端软件的产品开发与维护。2、对iOS主客户端进行架构升级，代码重构，性能提升，稳定性优化。3、按照项目计划，根据需求文档、设计文档编写开发文档，完成代码编写和自测工作。4、维护版本的定时更新、bug修复和临时性的重要工作安排。岗位要求：1、计算机或相关专业本科及以上学历，3年以上iOS实际开发相关工作经验。2、能独立开发App，有成功发布App者优先。3、熟悉IOS平台下的开发，C++/Objective C/Cocoa编程，熟练使用iPhone/iPad SDK及相关开发工具。4、熟悉iPhone客户端与后台通信技术，掌握socket和http网络通信协议。5、熟悉iPhone/iPad/Mac操作系统。6、具有比较良好的沟通能力和协作能力，有热情，有创新精神。7、能独立开发App，有成功发布App者优先。8、细致，重视产品体验。9、智能硬件项目相关的经历，优先考虑。", "深圳创感科技有限公司", "15-50人", "初创型(天使轮)", "医疗健康,硬件", "4.3"
"拉勾", "iOS", "IOS/Android开发工程师", "15000-20000", "本科", "深圳", "5-10年", "职位描述岗位职责：1.负责公司自研SDK的IOS/Android部分的开发设计、实现、测试及功能维护； 2.根据项目需求，完成IOS/Android端的驱动设计和API接口设计； 3.协助客户完成SDK的集成工作； 4.学习和研究新技术以满足产品的设计需求； 任职要求： 1, 本科或以上学历，具有3-5年IOS系统开发经验； 2，精通C/C++、Java开发语言，熟练掌握IOS/Android开发平台、框架及API调用； 3，具有IOS/Android手机端的蓝牙、USB调试经验； 4，具有unity开发经验优先；</spa", "广东虚拟现实科技有限公司", "50-150人", "初创型(天使轮)", "硬件,其他", "-"
