"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", ".NET", "C#.Net", "10000-20000", "大专", "北京", "1-3年", "职位描述职责描述：1.参与项目的需求分析和设计工作2.进行开发设计，参与项目的开发/调试/测试工作3.配合相关部门的需求开发系统后台功能模块岗位要求：1.本科及以上学历，计算机相关专业优先，具备一年以上相关工作经验或两年以上相关领域开发经验2.丰富的C#开发经验，熟练掌握.net框架及开发环境。熟悉ASP.NET开发3.熟悉基本数据库（Microsoft SQL Server/Oracle/MySQL）开发使用4.熟悉Azure开发5.具有良好的学习能力、沟通能力,工作细心负责,能承受一定工作压力", "五洲万象（北京）科技有限公司", "15-50人", "成长型(A轮)", "移动互联网", "4.8"
"拉勾", ".NET", ".NET开发程序员", "10000-20000", "大专", "广州", "3-5年", "职位描述岗位职责1、使用ASP.Net（C#）进行网站的前台设计制作和后台开发;2、负责公司项目网站、App服务端的开发以及需求的整理；3、相关文档的编写，包括需求、设计、使用手册等;4、负责公司网站服务端开发、维护、更新；有电商、社交网站开发经验优先;5、负责在WindowsServer2008，IIS的网站发布、配置和维护;6、有WEBAPP（HTML5）或微信公众号开发经验优先.岗位要求1、熟练掌握.NET平台上的开发技术，2年以上程序开发经验；2.熟练使用C#语言基础、了解MVC框架、了解WCF架构等.net技术体系；3.熟练掌握SQL语句、存储过程、熟悉SQLServer2008数据库开发；4.对面向对象、面向服务、软件系统架构有概念性的理解，有较强的逻辑能力和较高的工作效率；5.具有良好的沟通力和团队合作精神；6.熟练应用VS2015、SQL2008R2、TFS等微软体系开发工具.", "广州大象健康科技有限公司", "150-500人", "成长型(A轮)", "移动互联网", "4.0"
"拉勾", ".NET", ".NET", "8000-14000", "大专", "东莞", "1-3年", "职位描述工作职责：1、独立完成部分模块概要设计；2、能响应部分模块业务内容的技术需求；3、解决系统测试阶段、系统维护阶段部分模块出现的相关故障；4、负责部分模块的业务系统技术支持；5、根据需求文档按时完成部分模块的设计、开发工作，并达到验收标准。任职要求：1、大专及以上学历，计算机及相关专业；2、具有2年以上.NET平台开发经验；3、熟悉面向对象思想，熟练掌握经典设计模式的应用；4．熟悉.NET平台常用技术框架的应用，如MVC、Entity Framework、WCF、IOC框架等；5．熟练掌握Web前端技术，包括HTML5/CSS3/JavaScript/AJAX/XML/JSON等；6、熟练掌握MSSQL、MYSQL等数据库，能够编写较复杂的SQL语句和存储过程；7、熟悉Redis和MongoDB的优先；8、工作态度端正、责任心强，具有良好的学习能力、团队协作精神。9、有电子商务系统开发经验者、CRM或仓储物流系统开发经验者优先。待遇：1、工作时间：朝九晚六，双休，享受国家法定假期，年假。2、薪资：税前月薪8k-14k。", "东莞市芝麻地网络科技有限公司", "15-50人", "初创型(未融资)", "移动互联网", "5.0"
"拉勾", ".NET", ".NET软件开发工程师 - 杭州", "7000-14000", "本科", "杭州", "1-3年", "职位描述岗位职责参与软件系统架构设计、接口设计、技术调研、文档编写、软件开发工作参与软件业务沟通、需求讨论、编写设计文档、系统解决方案设计等负责模块的代码编写、功能实现和优化、重构、改善和优化软件性能等严格按照公司贵的流程、标准和技术规范编写代码和文档任职要求计算机本科或相关专业学历，热爱编程3年以上C#和.NET软件开发经验，熟悉Visual Studio开发工具2年以上WPF项目经验，熟悉WPF类库，熟悉MVVM模式和数据绑定原理，熟悉XAML3年以上SQL Server开发经验英语听说读写流利，有外企任职经验者优先有金融或相关行业从业经验者优先具备web前端开发经验者优先", "威廉欧奈尔信息科技（上海）有限公司", "15-50人", "初创型(未融资)", "移动互联网,金融", "3.2"
"拉勾", ".NET", ".NET", "10000-15000", "本科", "上海", "1-3年", "职位描述岗位职责： 1、与开发团队配合，完成产品的开发和维护； 2、能独立完成产品经理分配的开发任务； 3、配合项目实施人员完成项目中产品的修改和维护； 岗位要求： 1、本科及本科以上学历； 2、思路清晰，热爱编程，有责任心，有团队精神，吃苦耐劳； 3、1年以上开发经验，精通C#语言，熟练掌握.NetFramework； 4、1年以上B/S,C/S项目经验，能根据需求及产品设计，独立搭建项目原型； 5、熟练掌握Web通讯，熟练掌握Socket通讯； 6、熟练掌握MYSQL或其他大型数据库的开发； 7、有框架编写经验者优先；有Socket编程经验者优先；", "递易（上海）智能科技有限公司", "150-500人", "成长型(A轮)", "O2O,硬件", "3.2"
"拉勾", ".NET", ".NET系统架构师", "10000-20000", "大专", "广州", "5-10年", "职位描述岗位职责：1、使用ASP.Net（C#）进行网站的前台设计制作和后台开发;2、负责公司项目网站、App服务端的开发以及需求的整理；3、相关文档的编写，包括需求、设计、使用手册等;4、负责公司网站服务端开发、维护、更新；有电商、社交网站开发经验优先;5、负责在Windows Server 2008，IIS的网站发布、配置和维护;任职要求：1、熟练掌握.NET平台上的开发技术，2年以上程序开发经验；2. 熟练使用C#语言基础、了解MVC框架、了解WCF架构等.net技术体系；3. 熟练掌握SQL语句、存储过程、熟悉SQLServer2008数据库开发；4. 对面向对象、面向服务、软件系统架构有概念性的理解，有较强的逻辑能力和较高的工作效率；5. 具有良好的沟通力和团队合作精神；6. 熟练应用VS2015、SQL2008R2、TFS等微软体系开发工具.", "广州大象健康科技有限公司", "150-500人", "成长型(A轮)", "移动互联网", "4.0"
"拉勾", ".NET", "初级.NET软件开发工程师", "5000-10000", "本科", "上海", "不限", "职位描述岗位职责根据技术团队的任务分派，按时独立完成开发任务参与系统设计、技术调研、软件开发、文档编写、软件测试等工作严格按照公司规定的流程、标准和技术规范编写代码和文档任职要求计算机本科或相关专业学历，热爱软件开发行业1年以上 C# 和 .NET开发经验，熟悉Visual Studio开发工具具有WPF+WCF的软件开发经验，了解XAML了解MVVM框架1年以上SQL Server开发经验英语听说读写流利，有外企任职经验者优先具备web前端开发经验者优先", "威廉欧奈尔信息科技（上海）有限公司", "15-50人", "初创型(未融资)", "移动互联网,金融", "3.2"
"拉勾", ".NET", ".net开发工程师", "4000-8000", "大专", "厦门", "1-3年", "职位描述岗位内容：1、根据开发进度和任务分配，完成相应模块软件的开发、编程任务；2、进行程序单元、功能的测试，查出软件存在的缺陷并保证其质量；3、编码符合规范，代码质量可以保证，编码效率达到标准生产性；4、编制相关的项目文档和质量记录的工作；5、维护软件使之保持可用性和稳定性；岗位要求：1、精通C#、Windows Form、Asp.net，一定的C++基础；2、掌握面向对象开发思想；3、熟悉.NET 3.5或4.0框架；4、熟悉Linq数据访问开发；5、对windows系统有深入了解，熟悉网络协议；6、精通SQL Server、MySql, 熟悉存储过程的编写；7、良好的过程开发规范和团队合作精神；8、1年以上软件开发经验，有电商系统开发经验优先；", "福建长潮信息科技股份有限公司", "50-150人", "上市公司", "移动互联网", "-"
"拉勾", ".NET", ".NET中级开发工程师", "4000-8000", "大专", "广州", "1-3年", "职位描述岗位职责：1、基于.NET技术，参与公司前、后台业务系统开发2、参与甲方的需求调研和需求分析；3、做好项目相关代码以及文档的整理归档工作；4、负责产品持续交付、功能模块的开发，包括性能优化和新需求实现；任职资格1、一年或以上.NET开发经验；2、熟练掌握 C#语言，熟悉MVC，熟练使用VS进行项目开发；2、了解IOC/AOP，EF code first MVC dynamic Linq Lambda ；4、有电商系统 、 开源技术（Nop、Orchard、ABP等）开发经验者优先考虑。公司属于创业公司，目前处于发展过程张，公司对于杰出贡献者提供较好的晋升渠道与薪资待遇，欢迎加入", "广州易社网络科技有限公司", "少于15人", "初创型(未融资)", "电子商务,企业服务", "-"
"拉勾", ".NET", ".NET", "5000-8000", "大专", "成都", "1-3年", "职位描述一、招聘岗位   .net 研发工程师二、需求人数  3人三、岗位职责   负责.net后台研发四、任职要求  1. 要求有良好的沟通能力和需求理解能力。能无障碍保持和团队成员的沟通协作。对业务需求有较强的理解能力  2. 至少参与过一个 .net mvc开发项目。对.net mvc 有深入的理解。  3. 熟悉数据库方面的理论知识。至少熟悉sqlserver /mysql 其中一种数据库。能编写存储过程，理解索引的用途等。  4. 能使用html和javascript将前端开发工程师的静态页面转换为动态页面。至少使用过一种js扩展组建  5. 有良好的团队工作能力以及吃苦耐劳的品质, 能适应工作时间上的调配和安排；  6. 有ERP开发经验优先。有移动端后台开发经验优先", "成都起业科技有限公司", "15-50人", "成长型(A轮)", "移动互联网,电子商务", "4.1"
"拉勾", ".NET", ".NET/C#软件开发工程师+五险一金+双休", "4000-8000", "不限", "郑州", "1年以下", "职位描述工作职责：员工福利： 1、公司实行双休制，所有节假日均按国家规定执行； 2、为员工缴纳五险及住房公积金； 3、享有年休假（5天以上）及婚假、产育假(包含男职工陪产假)等休假制度； 4、每月享受有午餐和交通补助； 5、每年有定期组织旅游、聚餐、运动会等各类活动； 6、公司定期为员工提供各类培训，使员工全面发展； 7、每年一次体检； 8、享受每年普调工资制度。任职资格：1、掌握C#，ASP.NET；熟悉.NET框架，有较强的OOP思想，熟悉三层架构；2、熟悉SQL Server 2000，存储过程；3、熟悉HTML语言、CSS、Javascript等，熟悉DIV+CSS进行网页布局优先；4、能接受北京、上海、杭州、南京、天津等地区的出差", "河南省863软件孵化器有限公司", "500-2000人", "初创型(未融资)", "移动互联网", "3.4"
"拉勾", ".NET", ".NET", "8000-13000", "本科", "苏州", "3-5年", "职位描述- Bachlor degree or above- 5 years of C#/.NET development experience or above- Good at ASP.NET MVC- Good at HTML/CSS- Familiar with mordern frontend frameworks (jQuery, AngularJS, Bootstrap, etc.)- Good sense of testing- Good communicating and team lead skills- Good English speaking/listening (MUST)- Good understanding of Agile- Familiar with team collabration tools like JIRA, TFS, PivotalTracker, etc.", "北京盛安德科技发展有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,企业服务", "4.3"
"拉勾", ".NET", ".NET", "10000-20000", "本科", "郑州", "5-10年", "职位描述1、本科以上学历，计算机相关专业；2、年龄30周岁以上，5年以上软件系统架构设计经验，精通构架设计的理论、实践和工具，并掌握多种参考构架、主要的可重用构架机制和模式；3、熟悉.NET或J2EE架构和主流开源架构；熟悉移动互联的设计与开发；4、有“互联网+交通”行业信息系统业务经验和架构经验者优先；5、有项目经理证，并且能将证书带到公司，具有中级以上职称者优先；6、三年以上团队管理经验，掌握CMMI3相关流程者优先。岗位职责：1.全面负责集团造价公司的市场开拓和运营；2.根据集团的战略目标，制定公司全年的工作目标及预算，并上报集团；3.具备一定的团队组建及领导能力，能够带领团队完成集团下达的经营、管理等各项指标；4.了解工程造价行业要求和从业规范，对工程造价行业有深刻认识；5.具备开拓精神和领导能力，能够根据项目进程采取不同方式，推动业务进展从而实现利润。", "河南金途科技集团有限公司", "50-150人", "初创型(未融资)", "企业服务,数据服务", "-"
"拉勾", ".NET", ".NET开发工程师", "10000-15000", "大专", "深圳", "1-3年", "职位描述工作要求：1、一年以上.Net程序开发经验；2、熟练运用C#开发，熟悉MVC开发，对面向对象编程有较深刻的理解；3、熟练掌握SQLServer的开发和应用；4、熟悉HTML5/CSS/JavaScript/JQuery等Web前端开发技术；5、具备良好的沟通合作技巧，较强的责任心及团队合作精神；6、具有较强的个人学习能力及较强的创新能力。", "广东联塑科技实业有限公司", "2000人以上", "上市公司", "生活服务", "4.4"
"拉勾", ".NET", "Asp.net 高级工程师", "15000-20000", "大专", "北京", "3-5年", "职位描述岗位职责：1、完成项目规定分配的开发任务；2、严格按公司规定的流程、标准及规范进行代码编写；3、积极负责的进行单元测试，配合完成逻辑测试，压力测试，性能调优，完善功能；4、良好的文档撰写能力。任职要求：1、熟悉.NET Framework，精通Asp.net程序设计；2、统招大专及以上学历，具有3年以上Web应用程序开发经验；3、熟悉OOD,OOP设计编程理念，熟悉MVC等设计方法；4、熟悉c#语言，熟练使用webservice，webapi；5、熟练使用sql server数据库，对数据库优化有一定的了解；6、熟练掌握HTML、JavaScript、AJAX、CSS、jquery；7、熟悉企业网站架构，有过企业级软件开发和大型网站开发经验；8、逻辑思维清晰，良好的系统设计、分析和解决问题的技巧；9、应具备强烈的责任心和团队合作精神，能承受工作压力；10、良好文档习惯和沟通技巧，对工作积极严谨；11、为人正直，工作踏实细致，身体健康。", "北京镭嘉商务服务有限公司", "15-50人", "成长型(B轮)", "移动互联网,电子商务", "3.8"
"拉勾", ".NET", ".NET", "4000-6000", "大专", "郑州", "不限", "职位描述岗位职责： 1.参与公司网站平台的维护工作 2.参与公司网站平台新功能的开发工作 3.负责完成公司网站功能的编码、测试、发布工作 4.负责完成公司网站功能的前、后端代码对接工作 5.负责完成公司APP服务端接口开发工作任职要求： 1.精通C#编程语言，熟悉.NET其它技能 2.熟悉ASP.NET MVC 4/5的开发模式和技术要点 3.熟悉SQLServer2008+数据库的常用操作和设置 4.熟悉T-SQL、存储过程、子查询等数据库访问技术 5.熟悉.NET体系中的三层架构项目类型和技术要点 6.曾经或已经做过与APP接口对接相关工作者优先 7.熟悉HTML、CSS、JS等前端技术者优先 8.熟悉网站在Windows Server系统上的搭建、发布、配置、调试者优先  经验不限，应届生亦可，但是应届生要求技术水平优秀。 工作时间：一周上班五天，周末双休，工作时间：8：30-12：:0，下午13:30-18:00 这里有高大上的工作环境，高富帅还有白富美，热血青年赶紧加入我们吧！！！！", "河南徳合孚惠网络科技有限公司", "50-150人", "成长型(不需要融资)", "金融", "4.3"
