"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "Delphi", "Delphi", "15000-30000", "本科", "北京", "3-5年", "职位描述1. 参与系统独立功能模块的需求收集和分析、系统设计、框架搭建及实现；2. 独立完成产品代码研发工作；3. 协助完成相关技术文档的编写；4. 领导交付的其他工作。岗位要求：1. 大学本科以上学历，计算机相关专业毕业；2. 精通Delphi编程语言，5年以上Delphi研发经验；3. 熟练掌握SQL语言，能够胜任存储过程、触发器的编写工作；4. 深入了解面向对象的编程思想，熟悉VCL架构；5. 有大型项目参与经验；6. 有大型医疗信息化系统研发经验者优先；", "北京健科云网科技有限公司", "15-50人", "初创型(不需要融资)", "医疗健康,数据服务", "3.0"
"拉勾", "Delphi", "Delphi", "7000-14000", "本科", "重庆", "3-5年", "职位描述岗位职责：1、配合产品经理完成功能模块的开发与维护。2、相关技术方案,需求文档的编写。3、配合需求部门进行需求调研与分析。4、协助测试人员完成系统及模块测试。任职要求：1.计算机相关专业背景。2.熟悉DELPHI7,DELPHI10,三年以上DELPHI开发经验。3.熟悉数据库编程,精通数据库应用(MSSQL,ORACLE等)。4.熟悉Socket网络编程,熟悉IOCP通信模型。5.熟悉面向对象编程思想。", "华夏航空有限公司", "2000人以上", "成熟型(不需要融资)", "其他", "4.4"
"拉勾", "Delphi", "Delphi软件开发工程师-杭州", "10000-15000", "大专", "杭州", "1-3年", "职位描述岗位职责：1、从事证券投资分析系统的后台金融业务指标研发；2、开发语言：Delphi+SQL+Java，产品正在转型Java；素质要求：1、2-4年开发经验，精通至少一门编程语言（使用2年或以上服务端开发），Delphi/Java/C#等皆可；2、熟悉至少一种关系型数据库（Oracle/DB2/SQLServer/MySQL）；3、本科以上学历，计算机、数学相关专业；4、熟悉Oracle/SQL性能调优优先考虑；5、具有金融行业或者财务会计相关行业软件开发经验者优先考虑；6、掌握线性代数、统计学等数学基础知识，对金融感兴趣者优先考虑；7、责任心强、沟通表达能力、逻辑思维能力、团队合作能力良好，做事细致耐心，喜欢学习新东西。", "恒生电子股份有限公司", "2000人以上", "上市公司", "移动互联网,金融", "4.4"
"拉勾", "Delphi", "Delphi", "5000-8000", "不限", "合肥", "不限", "职位描述1.熟悉WINDOWS编程环境，多线程编程以及socket网络编程；2.熟练使用VCL组件3.有MYSQL或SQLSERVER类数据库开发经验4.个性乐观开朗、逻辑性强，善于和各种背景的人合作。有3年以上Delphi开发工作经验，有丰富的软件调试和排错经验，做过相关软件开发项目；", "安徽云探索网络科技有限公司", "15-50人", "初创型(未融资)", "信息安全,移动互联网", "3.7"
"拉勾", "Delphi", "Delphi 软件工程师", "5000-10000", "大专", "深圳", "1-3年", "职位描述岗位职责：1、能够完成网络应用软件的设计、开发。2、擅长C/S系统架构，设计，开发。3、后台服务器端数据库系统的设计和开发。任职要求：1、工作经验1年以上，了解多线程技术，了解Delphi三层架构开发2、熟练使用Delphi三方控件，有较强的UI界面构建能力。3、精通SQL Server数据库并有较强的数据库编码经验4、较好的沟通能力，良好的团队合作意识，责任心强，学习能力强有进销存系统开发经验的优先。", "深圳莱特金科技发展有限公司", "50-150人", "成长型(不需要融资)", "移动互联网", "3.7"
"拉勾", "Delphi", "C++/Delphi校招生", "5000-6000", "本科", "武汉", "应届毕业生", "职位描述1、岗位要求：a、17届毕业生（must）b、计算机类、数学类、统计学等理工科相关专业，本科层次（must）c、有志于投身计算机软件行业，对于学习软件开发有兴趣（must）d、学习能力强、沟通能力好（must）2、岗位职责：在公司（光谷金融港）学习C++/Delphi开发，实习期开始参加商业项目开发3、工作地点：杭州滨江区杭州滨江区恒生电子总部滨江区江南大道3588号（BRT：b支5路联庄站；公交113路、315路、352路、 901路江南大道诚业路口站；公交113路联庄北站）4、福利：世界500强企业（台湾宏碁股份）强大支撑，强大薪酬保障计划，行业极具竞争力薪酬结构。试用期起购买五险+住房公积金(缴纳地点可以根 据自己要求选择),入职享有带薪年假5天,年终奖13~15薪,大型节假日福礼品,一年1~2次外出旅游,一年免费体检一次;每年1~2次调薪机会。5、其他：实习期（毕业证取得前）薪资2-3K且提供住宿，拿到毕业证直接转为正职，转正后5-6K，正职享受以上全部福利。投简历之后HR会在工作日立即联系。民大、财大、工程大、湖经、楚天学院、华夏学院、二师等公司附近学生优先", "纬创软件（北京）有限公司武汉分公司", "2000人以上", "上市公司", "企业服务", "4.3"
"拉勾", "Delphi", "Delphi高级开发", "15000-25000", "大专", "上海", "3-5年", "职位描述职位内容：1.负责软件功能模块的详细设计2.负责服务端、客户端软件的设计和开发、调试3.负责原有产品的维护4.负责预研新产品中核心技术及实现5.负责与其他项目组协调技术问题解决方案职位要求:1.计算机相关专业本科以上学历；2.3年以上Delphi开发经验；3.理解多层开发概念，并实际参与过项目开发；4.熟悉使用VCL框架；5.能够熟练开发服务器端程序，熟练编写TCP/IP协议网络通信程序。", "上海云辰信息科技有限公司", "150-500人", "初创型(未融资)", "信息安全,数据服务", "4.3"
"拉勾", "Delphi", "Delphi", "8000-15000", "不限", "合肥", "3-5年", "职位描述岗位职责：1、从事Lis、His、临床路径技术开发工作2、参与项目文档编写，并输出高质量的技术文档技术要求：1、计算机专业，本科及以上学历，技术能力优秀者学历可放宽至大专。2、熟练掌握Delphi，熟悉SQL SERVER以及oracle数据库的开发和管理；3、责任心强，有良好的沟通能力；4、为人诚恳，能吃苦耐劳，对软件开发感兴趣；5、有医药卫生相关行业经验优先；", "安徽晶奇网络科技股份有限公司", "150-500人", "初创型(未融资)", "电子商务", "4.6"
"拉勾", "Delphi", "Delphi", "8000-12000", "大专", "唐山", "3-5年", "职位描述1.熟练使用dephi进行程序开发；2.熟悉Windows操作系统机制及相关API；3.熟悉dephi开发环境；4.熟悉Active、Socket、TCP/IP协议及网络编程、文件操作、多线程开发；5.有2年以上的工作经验；", "唐山启奥科技股份有限公司", "150-500人", "上市公司", "移动互联网,医疗健康", "2.3"
"拉勾", "Delphi", "Delphi", "8000-12000", "本科", "广州", "3-5年", "职位描述岗位要求：1.负责应用程序的需求调研和分析，并进行软件规划设计；2.根据产品需求文档进行软件开发；3.对开发代码进行单元测试；4.对开发技术难题进行攻关；5.对现有软件产品进行更新迭代；6.对业务部门和客户提供技术支持和培训；7.有独立完成开发经验和能力。任职要求：1.大学本科及以上学历，计算机相关专业；2. 两年（含）以上的Socket及TCP/UPD通信程序框架开发经验；3.精通Dephi开发语言，具有良好的编程基础，对代码性能、算法优化具有良好的认识；4.熟悉相关高并发高负载通信编程框架及相关技术，精通多线程编程理念，精通面向对象设计模式；5.工作严谨、态度积极、善于与人沟通，能够独立完成工作任务；6.具有良好的学习能力，能够承受较大的工作压力，有良好的责任心、事业心及团队意识；7.有一定的软件设计经验和数据库设计经验；8.有良好的代码编写习惯和规范的文档编写习惯；", "广州市泊源网络科技有限公司", "15-50人", "初创型(天使轮)", "移动互联网,O2O", "4.0"
