"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "ASP", "Asp.net C# 网站开发 互联网 软件工程师", "5000-9000", "大专", "广州", "不限", "职位描述岗位职能：1、按照公司要求完成需求分析,设计及代码编写工作；2、协助技术总监进行项目需求分析与功能设计；3、负责相关软件产品的技术文档资料的编写工作；任职要求:1.计算机及相关专业大专以上学历；2.精通.NET下的Web开发，熟练编写和调试C#代码；3.掌握SQL SERVER数据库的开发；4.熟悉HTML/JavaScript/jQuery/CSS等前端技术;5.熟练使用Visual Studio、Sql Server等相关开发工具；6.具备团队合作精神，有较强的学习能力和沟通能力，能够承受一定的工作压力；7.有开发经验优先", "广州百畅信息科技有限公司", "少于15人", "初创型(天使轮)", "移动互联网,数据服务", "-"
"拉勾", "ASP", "ASP", "10000-12000", "大专", "沈阳", "不限", "职位描述任职要求：1、二年以上ASP.NET(C#)开发经验； 2、熟练使用VS 开发环境； 3、熟悉软件开发流程，熟练使用SVN, GIT等版本控制工具；4、熟悉AJAX,Jquery,JavaScript、Html等； 5、熟悉ADO.NET,精通SQL语句； 6、熟悉SQL Server，MySql,Oracle等数据库系统至少一种，能够编写较复杂的存储过程和SQL语句； 7、具备良好的面向对象的设计思想，熟悉设计模式； 8、有良好的编程习惯和开发规范； 9、具备较强的自学能力； 10、热爱技术、责任心强、能在较高压力下工作； 11、有实际项目开发经验者优先考虑。12、可以快速理解业务逻辑、需求文档。根据需求设定合理的交互页面（比如表单，查询，数据列表）。13、有金融第三方开发接口经验熟悉WCF技术者优先岗位要求：1.精通JavaScript语言，具备开发原生JS程序能力2.熟悉HTML/HTML5/XML、CSS/CSS3等前端开发技术3.精通基于JQuery，Bootstrap等JavaScript库的AJAX开发4.精通响应式页面开发，并了解在手机端动画效果优化5.具有良好的编码风格和开发习惯6.熟悉前端单元测试优先7.有微信、IOS、Android、混合App等其它移动应用开发经验优先。8、熟悉第三方开发平台优先", "沈阳朵朵在线科技有限公司", "15-50人", "初创型(未融资)", "移动互联网,教育", "-"
"拉勾", "ASP", "ASP.NET开发工程师", "6000-10000", "大专", "成都", "1-3年", "职位描述工作职位：ASP.NET开发工程师正式待遇：6k-10K & 保险试用待遇：1个月，5k待遇，无保险数量：1人工作职责：开发及维护公司自营网站职位要求：1、计算机大学相关专业毕业，一年以上的asp.net开发经验；2、熟悉B/S构架，精通C#/asp.net/ado.net/Windows服务/WebService/WebAPI等技术；3、熟悉html/css/javascript/jquery/ajax等web前端技术；4、掌握一种SQL关系型数据库(mssql或mysql)；5、熟悉Windows服务器环境；6、良好的沟通及学习能力；加分项：1、有.net下redis的项目经验；2、熟悉一种NoSQL数据库；3、掌握另外一门流行的计算机语言；4、有技术博客或已发布的开源项目；5、了解linux/unix平台的基本操作；", "成都市移移彩网络科技有限责任公司", "少于15人", "初创型(不需要融资)", "生活服务,金融", "-"
"拉勾", "ASP", "ASP.NET开发工程师", "8000-12000", "大专", "苏州", "1-3年", "职位描述岗位职责1、负责公司（苏州最大教育机构）官网的PC & 无线 web网站架构设计、开发和维护。任职要求1.有1年及以上使用ASP.NET开发WEB经验2.熟悉SQL Server或者mysql开发技术，能够熟练使用SQL语言3.熟练运用HTML，熟悉Javascript/Ajax、CSS等相关知识；4.了解.NET Framework框架，熟悉面向对象设计和设计模式，熟悉B/S项目所需各项综合技术；5.具有良好的沟通能力和团队合作精神。", "苏州工业园区新科技术培训中心", "150-500人", "初创型(未融资)", "教育", "-"
"拉勾", "ASP", "ASP.Net开发", "15000-25000", "本科", "深圳", "3-5年", "职位描述【任职要求】：1、四年以上工作经验，计算机及相关专业大专或以上学历2、知识技能：需精通ASP.Net MVC服务端开发，精通WCF/WebService，有ASP.Net Core开发经验3、具有对新技术（Asp.Net Core、TypeScript、Angular2等）的使用经验和主动学习的热情。4、优先录用条件：熟悉下列技能之一者，可优先录用：（1）HTML5、CSS/LESS/SASS、TypeScript、Angular2等前端技能（2）熟悉DCOM、熟悉面向对象的设计开发、熟悉系统架构设计；（3）有Xamarin开发经验（4）ActiveX和Remoting，.Net WinForm和Delphi/VB6（5）有数据、社交网站开发经验。【工作职责】：1、根据产品定位与产品规划，开发合适的服务端框架；2、Web服务端及与前后端交互（WCF/json/Ajax/DCOM）的架构设计和开发；3、.Net程序模块开发，通用类库、框架编写；4、配合移动客户端/PC客户端/Web前端开发人员实现产品界面和功能【薪酬福利】：1、公司为员工提供在行业内富有竞争力的薪酬及人性化福利；2、五天7.5小时工作制，享受国家法定节假日，带薪年假；3、我们为您提供极具竞争力的薪酬；每个月绩效奖金；全勤奖；4、扁平化的组织架构。你可以和来自不同领域的技术牛人们相互切磋，更多和boss面对面交流的机会；5、正规享有法定节假日、婚假、病假等；按国家规定购买“五险一金”（社保、公积金）；6、人性化的管理；公司举行不定期活动，如：丰富的下午茶、月举办员工生日会、节日福利、旅游等应有尽有；本公司处于快速发展阶段，我们期待更多优秀者加入我们这个教育数字信息化平台来；因您的加入，我们会越走越远！！", "深圳市采集科技有限公司", "50-150人", "初创型(未融资)", "数据服务", "3.4"
"拉勾", "ASP", "ASP.NET", "12000-18000", "本科", "杭州", "1-3年", "职位描述1,熟悉微软.NET平台，理解.NET框架以及相关概念2,3年以上.NET和Web开发经验，精通C#、ASP.NET等.Net技术3,熟悉HTML, CSS以及Javascript等前端开发技术，熟悉AngularJS优先4,熟悉关系型数据库(SQL Server或者MySQL)设计与开发5,扎实的计算机学科知识以及编程基础，熟悉面向对象设计，多线程编程和网络编程6,口语熟练，基本的英语写作和交流能力，能用英语进行日常工作沟通7,本科以上学历，计算机以及相关专业", "北京盛安德科技发展有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,企业服务", "4.3"
"拉勾", "ASP", "asp.net网站开发，C#", "5000-10000", "不限", "广州", "不限", "职位描述1、 开发过企业网站和购物网站。2、 一年以上网站编程开发经验 ！3．熟练掌握SQL Server 2005/2008,VS2008/20104．熟悉三层架构,对面向对象技术有较深刻的理解,有较强的系统分析与设计能力5．熟练使用div+css,能快速轻松解决主流浏览器兼容性问题6．熟悉SEO,有针对搜索引擎优化开发工作经验者优先7.需附带个人简历岗位要求1．有一定的组织策划及管理能力,能独立主导网站的开发,能指导程序人员对网站的建设及开发,能负责对网站核心功能的建设开发2．具有高度的责任感,能够承受压力,有创新精神,保证工作质量3．看好互联网的发展，对行业和个人发展有清晰的认识地址：广州海珠区昌岗中路238号达镖国际1413室。", "广州市卓杰计算机科技有限公司", "15-50人", "初创型(未融资)", "移动互联网", "-"
"拉勾", "ASP", "ASP.NET高级软件开发工程师", "9000-15000", "不限", "上海", "3-5年", "职位描述我们在寻找一同成长的伙伴我们需要你（岗位职责）：1、对公司网站功能开发与维护；2、负责网站功能模块的开发与维护；3、负责网站产品的技术设计；我们希望你（任职要求）：1 对技术有自己的想法，是个有态度的程序猿；2 积极主动的学习新的知识；3、良好的沟通协调、团队合作精神和组织能力，良好的系统分析能力及文档；4、组织能力，能够适应高强度的工作，有工作责任心和敬业精神；技术上：1、具备3年以上ASP.net 基于b/s项目开发经验；2、精通 C#/ASP.NET ，能独立开发基于 DotNet 的 B/S 系统。；3、对 B/S 系统有深刻了解，熟悉 HTML. JQuery、等技术4、熟练SQL Server等关系型数据库、熟练使用SQL语句，及sql语句性能优化；5、具有优秀的需求理解、系统分析、设计和文档编写能力；6、熟悉 DotNetNet Framework 4.0 框架结构及原理，MVC4.0 开发模式7、熟悉Visual Studio 2008/2012、Sql server 2005/2008 等开发环境。我们的团队：积极 上进 勤奋 务实 感恩 细节加入我们，你将体验到：1 年轻人的团队，提倡简单直接，积极分享的工作和生活；2 和优秀的人一起工作，与热爱技术的人一同进步；3 与公司一同成长，成为核心层的机会。期待你的加入，和我们一起愉快的成长吧！", "双齐国际贸易（上海）有限公司", "50-150人", "初创型(未融资)", "电子商务,企业服务", "3.6"
"拉勾", "ASP", "ASP.NET软件工程师", "8000-12000", "不限", "苏州", "1-3年", "职位描述岗位职责1.负责公司PC & 无线 web网站架构设计、开发和维护任职要求1.有1年及以上WEB开发经验,有个人开发网站并运营经验者优先；2.精通ASP.NET网站开发3.熟悉SQL Server或者mysql开发技术，能够熟练使用SQL语言4.熟练运用HTML，熟悉Javascript/Ajax、CSS等相关知识；5.了解.NET Framework框架，熟悉面向对象设计和设计模式，熟悉B/S项目所需各项综合技术。6.具有良好的沟通能力和团队合作精神", "苏州工业园区新科技术培训中心", "150-500人", "初创型(未融资)", "教育", "-"
"拉勾", "ASP", ".net/C#/asp.net开发", "13000-20000", "大专", "佛山", "3-5年", "职位描述技能要求：1.熟练掌握.net平台C#开发技术(主要为ASP.netMVC框架)，需要有项目经历2.熟练掌握JavaScrip编程技术,熟悉流行前端框架3.掌握SQL的基础知识。或：1.熟练掌握C#2.熟练掌握Oracle数据库技术，能熟练处理Oracle包的业务逻辑。3.掌握MySql的基础知识，能编写Mysql的存储过程及函数。公司相关福利待遇：1、购买五险一金。2、一入职公司会给你购买商业意外险（个人不需花钱，公司全额购买）3、工作满一年后将提薪。4、满1年年底有年终奖、年假.5、生日当月有100元蛋糕补贴。6、节日补贴.例如端午节,中秋节等.公司都会给予一定的节日补贴及小礼品.7、旅游活动.每隔段时间公司将会组织公司员工外出旅游,户外拓展,聚餐K歌等休闲活动,增强公司凝聚力.  8、公司与百合网有联盟合作关系，提供婚介服务享有公司额外优惠政策。 9、公司员工购买恒大房产、保险享有公司额外优惠政策。热忱欢迎加入碧软，公司将提供有竞争力的薪酬、良好的发展空间和职业前景！", "广州碧软信息科技有限公司", "500-2000人", "成熟型(不需要融资)", "企业服务,金融", "3.7"
