"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "C#", "C#", "10000-15000", "本科", "上海", "1-3年", "职位描述岗位职责： 1、与开发团队配合，完成产品的开发和维护； 2、能独立完成产品经理分配的开发任务； 3、配合项目实施人员完成项目中产品的修改和维护； 岗位要求： 1、本科及本科以上学历； 2、思路清晰，热爱编程，有责任心，有团队精神，吃苦耐劳； 3、1年以上开发经验，精通C#语言，熟练掌握.NetFramework； 4、1年以上B/S,C/S项目经验，能根据需求及产品设计，独立搭建项目原型； 5、熟练掌握Web通讯，熟练掌握Socket通讯； 6、熟练掌握MYSQL或其他大型数据库的开发； 7、有框架编写经验者优先；有Socket编程经验者优先；", "递易（上海）智能科技有限公司", "150-500人", "成长型(A轮)", "O2O,硬件", "3.2"
"拉勾", "C#", ".NET/C#软件开发工程师+五险一金+双休", "4000-8000", "不限", "郑州", "1年以下", "职位描述工作职责：员工福利： 1、公司实行双休制，所有节假日均按国家规定执行； 2、为员工缴纳五险及住房公积金； 3、享有年休假（5天以上）及婚假、产育假(包含男职工陪产假)等休假制度； 4、每月享受有午餐和交通补助； 5、每年有定期组织旅游、聚餐、运动会等各类活动； 6、公司定期为员工提供各类培训，使员工全面发展； 7、每年一次体检； 8、享受每年普调工资制度。任职资格：1、掌握C#，ASP.NET；熟悉.NET框架，有较强的OOP思想，熟悉三层架构；2、熟悉SQL Server 2000，存储过程；3、熟悉HTML语言、CSS、Javascript等，熟悉DIV+CSS进行网页布局优先；4、能接受北京、上海、杭州、南京、天津等地区的出差", "河南省863软件孵化器有限公司", "500-2000人", "初创型(未融资)", "移动互联网", "3.4"
"拉勾", "C#", "C# 研发", "20000-40000", "本科", "上海", "3-5年", "职位描述职位要求：1、计算机相关专业，985、211院校大学本科及以上学历；2、2年以上Windows平台客户端开发经验，有C#WPF开发经验者优先。3、良好的编码习惯；4、熟悉MVC、MVVM模式；5、工作细致、严谨，具有良好的团队协作能力，对技术有热情肯钻研，超强的学习能力。6、具有证券、期货交易、行情、中间件开发经验者优先。岗位职责：1、负责公司Windows客户端的开发；2、配合公司其他部门，提供技术支持、编写相关技术文档；3、负责单元测试用例的编制和实施；4、完成领导交办的其他工作。薪酬福利：1、基本工资+绩效奖金+年终奖金+节日红包+各类补助，全方位的福利体系，高于同业标准；2、工作日提供午餐+下午茶+晚餐；3、周末双休，不鼓励加班，提倡工作生活平衡；节假日参考证券交易日历，比普通行业享受更多的假期；4、定期开展团队建设活动，不定期组织各类文娱活动；5、每年公司组织多次长短途旅行。", "浮石（上海）投资管理有限公司", "150-500人", "成长型(不需要融资)", "金融", "5.0"
"拉勾", "C#", "C#高级软件工程师", "8000-12000", "大专", "深圳", "3-5年", "职位描述工作职责：（1）根据设计文档的要求进行产品开发。（2）软件产品的不断完善，以及BUG的修正，。（3）为公司产品的维护提供技术支持。岗位要求：（1）本科及以上学历，计算机相关专业毕业，具有2年以上的项目开发经验，对软件开发流程有较好的理解，8000-12000，出差另有津贴。（2）熟悉C#语言和asp.net框架，有过winfrom和web两种模式下的开发经验。（3）熟悉oracle或sqlserver数据库，至少熟悉上述两款数据库中的一款。（4）对于面向对象有较好的理解，能够运用面向对象思想进行软件设计和开发；熟悉软件设计模式，能够将成熟的软件设计模式应用于实际开发中。（5）有一定的文档能力，能够编写常见的开发文档，如用户手册、需求文档、详细设计文档等。（6）有成功大项目开发经验者优先。", "深圳华龙讯达信息技术股份有限公司", "150-500人", "成长型(不需要融资)", "其他", "-"
"拉勾", "C#", "软件工程师C#", "6000-12000", "大专", "上海", "不限", "职位描述岗位职责： 负责C/S端软件开发任职要求：  1、具有一年以上C#编程经验，有一年以上的上位机开发经验；  2、熟悉数据库的基本操作；  3、熟悉网络编程，对windows下Socket、TCP/IP有较深刻理；  4、熟悉windows下多线程编程；  5、有工业应用开发调试经验优先；  6、对工业应用协议有较深刻的了解；  7、具备良好的沟通能力、服务精神及团队合作能力，执行力、责任心强；  8、优秀的计算机软件专业应届生亦可。", "上海华宿电气股份有限公司", "150-500人", "成长型(B轮)", "其他", "3.0"
"拉勾", "C#", "高薪急聘.NET / C#开发工程师", "8000-12000", "大专", "杭州", "应届毕业生", "职位描述岗位职责1、负责独立项目及模块的设计开发工作；2、根据技术需要，参与新技术研究及验证；3、配合测试人员对项目及模块的测试工作；4、负责对已开发项目及模块的升级、维护工作；5、负责项目及模块的相关技术文档编写。 岗位要求1、有两年以上.NET、C#的项目开发经验；2、精通C#编程语言和.NET框架，熟练使用EF框架、MVC等.NET主流技术；3、熟悉开发web应用程序，精通SQL Server 数据库；4、熟悉设计模式，能在项目中熟练运用 ；5、有较好的系统分析和设计能力，具有规范化，标准化的代码及文档编写习惯； 6职位发布者量聚网络科技-糖宝 HR主管 96%                        简历及时处理率                        投递后7天内处理完成的简历所占比例1天                        简历处理用时                        完成简历处理的平均用时你在拉勾还没有简历呢，你可以完善在线简历，也可上传附件简历直接投递投个简历", "杭州量聚网络科技有限公司", "15-50人", "成长型(A轮)", "电子商务,移动互联网", "3.9"
"拉勾", "C#", "C#软件工程师", "8000-12000", "本科", "上海", "1-3年", "职位描述1）工作职责：负责网站维护及管理后台的功能开发；并编写架构设计及开发文档，完成服务器端系统架构设计； WEB和移动应用模块的服务器开发工作；各功能模块的开发和测试工作；与前端开发有机融合高度合作，完成整体产品开发；程序的更新与维护。2）职位要求： 1年以上MVC开发经验，有商务网站开发成功、维护经验者优先； 熟悉EF架构开发，精通C# MVC熟练运用HTML+CSS进行网页布局熟练使用BootStrap框架熟练使用CSS样式并会使用LESS熟悉SQL server数据库设计、使用及优化；拥有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，复用率高，代码冗余率低。", "上海皓为商务咨询有限公司", "15-50人", "初创型(天使轮)", "移动互联网,医疗健康", "-"
"拉勾", "C#", "C#开发工程师", "8000-15000", "大专", "深圳", "不限", "职位描述一：工作职责：1.独自负责或参与公司软件产品开发2.负责公司软件实施及技术支持工作3.协助编制用户手册.安装手册。4.完成领导交办的其他各项工作二：职位要求1．计算机相关专业毕业；1年以上相关岗位工作经验（接受应届生简历）；2. 熟练运用visual studio 2010与sql server 2008开发工具3．熟练运用asp.net(C#)、Winform(C#)；4．熟悉SQL server等关系数据库系统；5．熟悉三层架构，具有良好的编码风格和编码习惯；6．掌握Javascript，熟练使用DIV+CSS页面布局；7．熟悉windows server服务器操作系统的管理维护；8．具备良好的沟通能力、团队合作能力9．责任心强，能承受较大的工作压力10.熟悉android开发优先", "深圳市成翰科技有限公司", "15-50人", "初创型(不需要融资)", "移动互联网", "-"
"拉勾", "C#", "C#", "6000-10000", "大专", "成都", "1-3年", "职位描述 1、熟练掌握C#，熟悉Winform和WPF开发，熟练使用模版、Style、Trigger、Binding等技术，能编写自定义控件。 2、熟悉面向对象编程思想，掌握常用的设计模式、MVC、MVVM等模式。 3、熟悉网络通信编程，了解C#与其他开发语言的通信编程。 4、工作踏实勤奋，具有好的学习能力、沟通能力以及独立解决问题的能力。 5、接受出差以及驻场开发。", "成都中科合迅科技有限公司", "150-500人", "初创型(未融资)", "移动互联网,企业服务", "3.7"
"拉勾", "C#", "C#", "9000-15000", "大专", "广州", "3-5年", "职位描述About Our Project项目介绍RIB and a world leading supply chain management company, plan a cooperation to develop an end-to-end supply chain management platform based on IoTtechnologies.The project plans to introduce an advanced SCMplatform to cut building cost and time by up to 50% and makehouses affordable and eco-friendly for the society.RIB与另外一家世界领先的供应链管理公司达成初步合作意向，致力于联手开发世界领先的基于LoT技术的端到端供应链管理平台。该项目将引入全新的供应链管理平台, 其优势在于削减50%的建筑成本和时间。从而达到打造高性价比的房屋以及环保的社会。Responsibilities 职责:1. 负责基于云平台的供应链管理项目核心功能开发，根据产品功能描述说明实现软件功能、操作流程等, 撰写技术文档； 1. Responsible for software development. Implement the system functionalities, work flow according to the software design.    职位发布者TTina HR 暂无                        简历及时处理率                        投递后7天内处理完成的简历所占比例12天                        简历处理用时                        完成简历处理的平均用时你在拉勾还没有简历呢，你可以完善在线简历，也可上传附件简历直接投递投个简历", "RIB", "150-500人", "上市公司", "数据服务", "4.7"
