"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "数据挖掘", "数据挖掘高级工程师", "8001-10000", "本科", "成都", "3-5年", " 岗位职责：  1、负责业务数据建模、数据分析及关键机器学习算法的研究、设计与实现  2、编写算法设计各阶段的相关文档及专利；  3、负责基于大数据平台的相关算法实现及优化  任职资格：  1、具有三年以上数据挖掘相关行业实践经验  2、本科以上学历，统计学、数学、计算机等相关专业； ...", "成都数联易康科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "12"
"智联", "数据挖掘", "数据挖掘工程师", "20001-30000", "本科", "北京", "3-5年", " 岗位职责：   岗位职责： 1. 负责整体用户行为数据的挖掘分析； 2. MVT系统模型研发； 3. 配合工程实现人员不断优化模型。 职位要求： 1. 本科或以上学历； 2. 有扎实的数学，统计学基础； 3. 有用户行为分析相关经验 4.有机器学习相关实践经验，熟悉主流机器学习算法； 5. 熟练使...", "北京职优创智管理咨询有限公司", "20人以下", "民营", "互联网/电子商务    ", "", "2"
"智联", "数据挖掘", "Python数据挖掘工程师", "10001-15000", "不限", "深圳 - 罗湖区", "", " 岗位职责：  1、  参与业务调研、需求分析以及为解决方案架构设计；  2、  独立设计和开发数据分析报表并提供相关技术支持；  1、  负责数据挖掘领域的分析设计以及为解决方案架构设计和开发，数据挖掘模型的需求分析、建模、验证；  4、利用数据挖掘项目的...", "深圳华策辉弘科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "11"
"智联", "数据挖掘", "挖掘数据算法工程师", "4000-8000", "不限", "上海 - 静安区", "", " 职位描述：  1、利用线上用户行为数据、个人信息数据、交易数据等多维度数据，进行反欺诈数据算法预研及建模；     任职要求：  1、计算机、数学等相关专业本科及以上学历；  2、扎实的统计学、线性代数、数据挖掘、机器学习理论基础，能够利用高等数学知识推演高维数学模型。  3、熟悉常...", "实投(上海)互联网金融信息服务有限公司", "20-99人", "民营", "通信/电信运营、增值服务    ", "", "15"
"智联", "数据挖掘", "HDDOOP数据挖掘 算法高级工程师", "20001-30000", "本科", "北京", "3-5年", " NB的移动互联网公司   数据挖掘与算法高级工程师  职责描述：   1.负责海量业务数据的数据分析和模型设计工作； 2.根据不同应用场景业务需求，应用统计建模、数据挖掘、机器学习方法建立数据模型； 3.负责对应用和导航栏提供合适的推荐算法模型；  4.负责根据不同的算...", "北京及第东方管理咨询有限公司", "20人以下", "民营", "互联网/电子商务    ", "", "14"
"智联", "数据挖掘", "数据挖掘工程师", "8001-10000", "大专", "北京", "1-3年", " 工作职责：   1、基于hadoop/spark进行应用项目开发；   2、负责大型日志处理系统产品开发；   3、按时完成开发任务；   4、从系统应用的角度，利用数据挖掘/数理统计的理论和方法解决实际问题。   5、基于大规模用户数据，运用机器学习/数据挖掘的理论和...", "广州欢网科技有限责任公司北京分公司", "100-499人", "合资", "计算机软件,互联网", "", "1"
"智联", "数据挖掘", "高级数据挖掘工程师", "15001-20000", "本科", "上海 - 徐汇区", "3-5年", " 岗位职责：负责车联网用户行为分析； 负责基于车辆、保险和消费等数据的用户画像的研究与实现； 跟进业界相关技术进展并吸收运用至实际工作中。     任职要求：计算机（机器学习、自然语言处理等方向）、数学相关专业本科及以上学历，3年及以上相关专业工作背景； 掌握常用机器学习，数据挖掘方法...", "上海万阳实业有限公司", "20人以下", "民营", "电子技术/半导体/集成电路", "", "9"
"智联", "数据挖掘", "数据挖掘工程师", "19000-38000", "本科", "北京", "3-5年", " 任职要求：   1.负责APP服务端系统、比价系统服务端开发、维护。  2.建立基于大数据的商品价格比较分析模型。  3.与产品、前端开发、UED、测试等人员协作完成开发任务，共同解决产品研发过程中遇到的各种问题。  4.编写技术文档，保证技术成果的有效积累和知识转移。  1.本科及以上学历，计算...", "北京汇商融通信息技术有限公司", "100-499人", "民营", "金融/投资/证券", "", "1"
"智联", "数据挖掘", "数据挖掘工程师", "20000-40000", "本科", "深圳 - 南山区", "3-5年", " 岗位职责：  1、参与产品及业务需求评审，深入分析通信数据、金融数据、互联网数据，基于大数据基础平台（如Spark/Hadoop）或并行计算环境，应用统计学、机器学习、数据挖掘等技术建立模型，快速实现对于数据分析、挖掘的需求；  2、能够从业务和产品的角度出发，利用数据来发现产品、系...", "招商银行信用卡中心", "1000-9999人", "股份制企业", "专业服务(咨询、人力资源、财会)    ", "", "6"
"智联", "数据挖掘", "大数据挖掘工程师", "10001-15000", "大专", "福州", "", " 岗位职责：  负责公司的安全大数据的分析和挖掘  任职要求：  1.5年以上软件开发经验，精通Java开发，3年以上Hadoop或Spark相关开发经验；  2.对hadoop的Map/Reduce原理有深入研究，有相关项目的实际开发经验；  3.熟悉Hadoop、Hive和hbase、storm...", "福建六壬网安股份有限公司", "100-499人", "股份制企业", "奢侈品/收藏品/工艺品/珠宝    ", "", "14"
