"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "C#", ".net / C# 开发工程师", "4001-6000", "大专", "成都", "1-3年", " 1  、计算机软件开发或相关专业，  1  年以上工作经验；      2  、熟练掌握  C#  ，熟悉  Microsoft.NET Framework  框架，并熟练使用  VS.NET  开发工具；      3  、熟悉用户体验和  UI  设计，对  B/S  架构有深入...", "成都市和平科技有限责任公司", "100-499人", "民营", "计算机软件,互联网", "", "9"
"智联", "C#", "C#高级软件工程师", "10001-15000", "硕士", "广州", "3-5年", "...C#，3年以上.NET编程经验；  5、  熟悉面向对象设计、设计模式；  6、  熟悉硬件接口编写，上位机软件开发，系统集成相关工作；  7、  熟悉SQL语言；  8、  熟悉多线程、TCP/IP，socket等各种相关技术；  9、  做事严谨踏实，责任心强，条理清楚，善于...", "广东环凯微生物科技有限公司", "100-499人", "其它", "计算机软件,互联网", "", "5"
"智联", "C#", "C#软件工程师", "8000-10000", "本科", "上海 - 黄浦区", "1-3年", " 岗位职责：  1.负责枫荷新一代工业物联网一体化管理平台的设计，编程，测试和维护工作；  2.负责设计文档和其他文档的撰写工作；     任职资格：  1.计算机专业本科或以上学历，至少二年以上软件开发经验；  2.熟练掌握C# 语言，熟悉面向对象思想，良好的编程语言风格；  3.熟...", "枫荷科技(上海)有限公司", "20-99人", "合资", "计算机软件,互联网", "", "11"
"智联", "C#", "C#资深软件工程师", "10000-14999", "本科", "上海", "3-5年", " 岗位职责：  1.负责枫荷新一代工业物联网一体化管理平台的设计，编程，测试和维护工作；  2.负责设计文档和其他文档的撰写工作；  3.该岗位将来可能通向软件研发工作的Leader岗位。     任职资格：  1.计算机专业本科或以上学历，至少四年以上软件开发经验；  2.精通C# ...", "枫荷科技(上海)有限公司", "20-99人", "合资", "计算机软件,互联网", "", "2"
"智联", "C#", "C#/ASP.net开发工程师", "6001-8000", "大专", "深圳", "1-3年", " 1、2年以上.NET设计、开发经验，精通C#语言和VS.net进行Web开发；  2、熟练掌握ORACLE、SQL Server等数据库，IIS等服务器的配置、开发；  3、熟练掌握html，javascript，jquery，css，ajax，xml；  4、技术能力强，沟通能力强...", "深圳市菲普莱体育发展有限公司", "100-499人", "民营", "计算机软件", "", "5"
"智联", "C#", "中高级C#开发工程师", "8000-15000", "大专", "深圳", "1-3年", " 1、精通C#语法，熟悉C# Winform 或 WPF编程；  2、熟悉Sql Server、MySQL等主流数据库开发；  3、熟悉Web Server、 IIS等服务器的配置、开发；  4、对C/S架构有一定了解，熟悉多线程以及socket编程  5、精通C#...", "深圳市菲普莱体育发展有限公司", "100-499人", "民营", "计算机软件", "", "14"
"智联", "C#", "C#研发工程师", "10001-15000", "本科", "北京", "3-5年", " 工作描述 :  - 使用c#研发系统核心代码；  - 维护系统，解决bugs；  - 在界面设计师帮助下用c#开发前台界面  - 研究客户需求和向客户提供解决方案以便使客户需求得到满足。     软件方面的能力要求：  -操作系统 : windows  -编程工具 : ...", "欧道(北京)管理咨询有限公司", "20-99人", "合资", "金融/投资/证券    ", "", "7"
"智联", "C#", ".net工程师 C#", "4001-6000", "大专", "北京", "1-3年", " 岗位职责: 1、独立承担商业动态网站后台程序的设计与开发工作;     2、具有较强的工作热心,良好的独立开发能力;     3、有熟练asp.net编程经验，精通javaScript;     4、熟悉js、xml、css页面美化功能。      任职资格: 1、相关专业大专或以上学历, 1年以...", "北京博文瑞创网络科技有限公司", "20-99人", "股份制企业", "计算机软件,互联网", "", "6"
"智联", "C#", "软件工程师(C#/Asp.net)（欢迎优秀应届生,年薪5w起）", "4001-6000", "本科", "苏州 - 吴中区", "无经验", "...C#、ASP.NET、MVC、WCF等主流开发技术；            5.     熟悉 HTML、JavaScript、jQuery EasyUI、CSS等网页开发技术；        6. 熟悉VSS、TFS中的任一种进行团队协作开发；     7. 有良好的团队意识和...", "苏州同凯信息科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "C#", ".NET软件工程师（C#）", "4001-6000", "不限", "厦门 - 翔安区", "", " 1. 熟悉C#开发语言以及WINFORM程序开发； 2. 熟悉C#中的委托、事件、多线程等技术点; 3. 有接触过Javascript或C/C++语言者优先; 4. 工作能认真细致负责； 5. 编码过程中，能注重代码的性能和以及程序的稳定性； 6. 有较强的学习能力、理...", "厦门海为科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "7"
"智联", "C#", "C#软件工程师", "4001-6000", "本科", "北京 - 海淀区", "3-5年", " 岗位职责：  1. 交易系统客户端软件的开发、维护。     任职要求：  1. 全日制正规大学本科以上，计算机相关专业毕业3年以上相关工作经验；  2. 精通VC、C#语言，熟悉JavaScript、HTML语言，能够熟练使用上述语言进行软件进行软件开发和系统维护，并有相关工作经验...", "北京金网安泰信息技术有限公司", "100-499人", "民营", "互联网/电子商务    ", "", "11"
